sex,education,experience,has_partner,credited_periods,pgexpft,experience_men,experience_women,very_long,predicted_credited_periods
0,0,47.25,1,49.083333333333336,46.0,47.25,0.0,True,50.87875198936359
1,0,18.666500091552734,1,32.48127853881279,6.0,0.0,18.666500091552734,False,26.7704471150154
0,1,32.0,1,35.0,32.0,32.0,0.0,False,34.45756748486
1,0,35.416500091552734,1,36.583333333333336,35.0,0.0,35.416500091552734,False,50.79235732727996
1,0,17.75,1,56.1162100456621,5.25,0.0,17.75,True,25.456054105534083
0,1,45.0,1,44.916666666666664,45.0,45.0,0.0,False,48.455954275584375
0,1,43.6245002746582,1,44.833333333333336,43.58300018310547,43.6245002746582,0.0,False,46.97481756897902
1,0,20.83300018310547,1,48.141552511415526,20.83300018310547,0.0,20.83300018310547,True,29.877519991083624
0,0,44.5,0,26.916666666666668,44.0,44.5,0.0,False,47.917554783633435
0,0,37.25,1,28.333333333333332,37.25,37.25,0.0,False,40.11076215034485
0,0,37.541500091552734,0,46.25,37.25,37.541500091552734,0.0,True,40.42464915273613
0,0,43.583499908447266,1,25.63972602739726,39.0,43.583499908447266,0.0,False,46.930668416303476
0,0,44.0,1,50.666666666666664,44.0,44.0,0.0,True,47.3791552916825
1,0,9.5,1,37.537214611872145,2.0,0.0,9.5,False,13.624366986060496
1,1,43.16699981689453,0,41.54954337899544,43.16699981689453,0.0,43.16699981689453,False,61.90768917816603
0,0,45.0,1,48.166666666666664,45.0,45.0,0.0,True,48.455954275584375
1,0,8.625,0,33.1972602739726,3.0,0.0,8.625,False,12.369491079449661
0,0,47.0,1,15.083333333333334,47.0,47.0,0.0,False,50.60955224338812
1,0,27.75,0,54.95045662100457,8.0,0.0,27.75,True,39.79749303822934
0,0,37.0,1,43.166666666666664,37.0,37.0,0.0,False,39.84156240436938
1,0,7.0,1,21.2703196347032,7.0,0.0,7.0,False,10.03900725288668
1,0,9.0,1,27.060502283105023,9.0,0.0,9.0,False,12.907295039425733
1,0,23.25,1,20.79200913242009,19.0,0.0,23.25,False,33.343845518516474
0,0,46.0,1,48.833333333333336,46.0,46.0,0.0,True,49.53275325948625
0,0,41.6245002746582,1,44.583333333333336,40.33300018310547,41.6245002746582,0.0,False,44.82121960117527
0,0,34.0,1,39.666666666666664,34.0,34.0,0.0,False,36.61116545266375
1,0,20.083499908447266,1,44.62305936073059,4.0,0.0,20.083499908447266,False,28.802628749178727
1,0,16.5,1,46.09292237442923,6.5,0.0,16.5,True,23.663374238947178
1,0,14.0,1,33.08881278538813,6.0,0.0,14.0,False,20.07801450577336
1,0,25.625499725341797,1,53.50821917808219,6.916999816894531,0.0,25.625499725341797,True,36.75065394307885
0,0,40.0,1,44.75,40.0,40.0,0.0,False,43.071959356075
1,0,7.5,1,29.660273972602738,6.0,0.0,7.5,False,10.756079199521444
0,0,37.5,0,45.666666666666664,36.0,37.5,0.0,True,40.37996189632031
1,0,38.0,1,5.416666666666667,38.0,0.0,38.0,False,54.49746794424198
0,1,52.0,1,12.083333333333334,51.0,52.0,0.0,False,55.9935471628975
0,0,31.0,1,41.916666666666664,31.0,31.0,0.0,False,33.380768500958126
1,0,19.5,1,37.037214611872145,11.0,0.0,19.5,False,27.965805918755755
0,0,40.0,1,42.75,40.0,40.0,0.0,False,43.071959356075
1,1,48.5,1,27.333333333333332,47.0,0.0,48.5,False,69.555978823572
0,1,33.5,1,35.666666666666664,33.5,33.5,0.0,False,36.072765960712815
1,0,20.0,0,31.121004566210043,20.0,0.0,20.0,False,28.682877865390516
0,0,44.58300018310547,1,46.25,44.58300018310547,44.58300018310547,0.0,True,48.006929296465074
1,0,9.0,1,9.916666666666666,9.0,0.0,9.0,False,12.907295039425733
1,0,36.0,1,55.58264840182648,36.0,0.0,36.0,True,51.62918015770293
0,0,42.75,1,45.833333333333336,38.75,42.75,0.0,True,46.03315656180516
0,0,42.0,0,48.083333333333336,42.0,42.0,0.0,True,45.22555732387875
0,0,53.208499908447266,1,47.25,51.41699981689453,53.208499908447266,0.0,True,57.294858636359024
1,0,37.0,1,41.40776255707763,22.0,0.0,37.0,False,53.063324050972454
0,0,41.5,0,30.083333333333332,37.0,41.5,0.0,False,44.68715783192781
1,0,24.25,1,51.29954337899543,23.0,0.0,24.25,True,34.777989411786
1,0,43.75,0,47.666666666666664,43.75,0.0,43.75,True,62.74379533054176
1,0,25.0,1,38.59315068493151,15.0,0.0,25.0,False,35.85359733173814
0,0,24.0,1,25.583333333333332,24.0,24.0,0.0,False,25.843175613645002
1,0,23.333499908447266,0,53.78835616438356,19.0,0.0,23.333499908447266,True,33.46359640230469
1,0,41.0,1,53.0986301369863,39.0,0.0,41.0,True,58.79989962405056
1,1,37.041500091552734,1,59.1527397260274,36.33300018310547,0.0,37.041500091552734,True,53.122841153842934
0,0,45.25,1,47.666666666666664,45.25,45.25,0.0,True,48.725154021559845
1,0,0.0,0,19.826027397260276,0.0,0.0,0.0,False,0.0
0,0,42.0,1,47.0,41.0,42.0,0.0,True,45.22555732387875
0,0,36.0,1,45.416666666666664,36.0,36.0,0.0,True,38.7647634204675
0,0,46.125,1,48.0,44.0,46.125,0.0,True,49.667353132473984
0,1,41.5,1,40.0,41.0,41.5,0.0,False,44.68715783192781
0,1,31.83300018310547,1,33.333333333333336,31.83300018310547,31.83300018310547,0.0,False,34.27774225171617
1,0,8.5,1,22.091552511415525,8.5,0.0,8.5,False,12.19022309279097
1,0,18.5,1,45.48607305936073,6.0,0.0,18.5,True,26.531662025486227
0,0,50.0,1,47.333333333333336,50.0,50.0,0.0,True,53.83994919509375
1,0,32.16699981689453,1,47.666666666666664,21.16699981689453,0.0,32.16699981689453,True,46.13210635220125
1,0,42.0,0,53.92214611872146,42.0,0.0,42.0,True,60.23404351732009
0,0,43.0,1,44.5,42.5,43.0,0.0,False,46.30235630778063
1,0,26.0,0,38.801598173515984,10.0,0.0,26.0,False,37.28774122500767
0,0,40.0,1,45.583333333333336,40.0,40.0,0.0,True,43.071959356075
1,0,13.0,0,33.82100456621004,13.0,0.0,13.0,False,18.643870612503836
0,0,43.166500091552734,1,15.75,43.0,43.166500091552734,0.0,False,46.48164343718418
1,0,18.5,0,47.50547945205479,6.0,0.0,18.5,True,26.531662025486227
1,0,20.5,1,44.17214611872146,8.0,0.0,20.5,False,29.39994981202528
0,0,42.0,1,45.916666666666664,42.0,42.0,0.0,True,45.22555732387875
1,0,45.0,0,42.358219178082194,45.0,0.0,45.0,False,64.53647519712867
1,0,35.583499908447266,0,53.62214611872146,24.16699981689453,0.0,35.583499908447266,True,51.03185909485638
0,0,32.0,0,45.416666666666664,32.0,32.0,0.0,True,34.45756748486
0,0,40.0,1,50.25,40.0,40.0,0.0,True,43.071959356075
0,0,41.0,0,32.62260273972603,41.0,41.0,0.0,False,44.14875833997687
1,0,44.16699981689453,0,57.25821917808219,43.91699981689453,0.0,44.16699981689453,True,63.34183307143556
0,0,42.0,0,15.333333333333334,42.0,42.0,0.0,False,45.22555732387875
0,0,45.0,1,21.75,43.5,45.0,0.0,False,48.455954275584375
1,0,34.5,1,25.751598173515983,32.0,0.0,34.5,False,49.477964317798644
0,0,38.0,0,44.75,38.0,38.0,0.0,False,40.91836138827125
1,1,30.0,0,45.64406392694064,28.0,0.0,30.0,True,43.02431679808578
0,0,37.0,1,41.75,37.0,37.0,0.0,False,39.84156240436938
0,0,38.75,1,44.75,38.0,38.75,0.0,False,41.725960626197654
1,0,21.0,1,48.80913242009132,21.0,0.0,21.0,True,30.117021758660044
0,1,20.5,1,13.833333333333334,20.0,20.5,0.0,False,22.074379169988436
0,0,46.0,1,46.0,46.0,46.0,0.0,True,49.53275325948625
0,0,42.0,0,46.916666666666664,42.0,42.0,0.0,True,45.22555732387875
0,0,45.08300018310547,1,50.5,45.08300018310547,45.08300018310547,0.0,True,48.545328788416015
0,0,41.666500091552734,1,27.916666666666668,41.33300018310547,41.666500091552734,0.0,False,44.86644496133137
1,1,16.791500091552734,0,18.53538812785388,2.0,0.0,16.791500091552734,False,24.081427315135038
0,1,41.0,1,24.333333333333332,41.0,41.0,0.0,False,44.14875833997687
1,0,34.75,1,54.33881278538813,31.75,0.0,34.75,True,49.836500291116025
1,0,13.5,1,37.41141552511415,13.0,0.0,13.5,False,19.3609425591386
0,0,43.45800018310547,0,42.916666666666664,40.83300018310547,43.45800018310547,0.0,False,46.795530439575465
1,0,23.958499908447266,0,54.58904109589041,6.666999816894531,0.0,23.958499908447266,True,34.35993633559814
0,0,34.875,1,40.333333333333336,29.0,34.875,0.0,False,37.553364563577894
1,1,30.166500091552734,0,48.84155251141553,23.0,0.0,30.166500091552734,True,43.263101887614944
0,0,27.5,1,32.416666666666664,26.0,27.5,0.0,False,29.611972057301564
1,0,38.04199981689453,1,53.17488584474886,36.16699981689453,0.0,38.04199981689453,True,54.55770172515971
1,0,17.0,1,57.34155251141553,17.0,0.0,17.0,True,24.38044618558194
1,0,45.625,0,51.09155251141553,44.0,0.0,45.625,True,65.43281513042211
0,0,41.0,1,50.416666666666664,41.0,41.0,0.0,True,44.14875833997687
1,0,25.0,1,57.48424657534247,8.0,0.0,25.0,True,35.85359733173814
0,0,39.41699981689453,1,45.916666666666664,39.41699981689453,39.41699981689453,0.0,True,42.444185351292425
1,1,31.583499908447266,1,46.79200913242009,21.5,0.0,31.583499908447266,True,45.29528352177827
1,0,40.083499908447266,0,54.83881278538813,35.0,0.0,40.083499908447266,True,57.485506614569246
0,0,34.0,0,38.916666666666664,34.0,34.0,0.0,False,36.61116545266375
0,0,38.16699981689453,0,39.666666666666664,37.16699981689453,38.16699981689453,0.0,False,41.09818662141508
1,0,32.583499908447266,0,52.42488584474886,16.0,0.0,32.583499908447266,True,46.7294274150478
1,0,40.25,1,58.00547945205479,39.75,0.0,40.25,True,57.72429170409841
1,0,25.125,1,9.834703196347032,8.0,0.0,25.125,False,36.03286531839684
0,0,40.0,1,41.916666666666664,40.0,40.0,0.0,False,43.071959356075
0,0,39.0,1,46.5,37.0,39.0,0.0,True,41.995160372173125
0,0,39.25,1,46.083333333333336,39.25,39.25,0.0,True,42.264360118148595
1,0,37.2495002746582,1,58.99680365296803,35.08300018310547,0.0,37.2495002746582,True,53.42114334624259
1,0,33.0,1,50.311872146118716,33.0,0.0,33.0,True,47.326748477894355
0,1,37.0,1,8.083333333333334,37.0,37.0,0.0,False,39.84156240436938
1,1,11.0,0,14.942465753424658,1.0,0.0,11.0,False,15.775582825964785
0,0,23.0,0,48.0,23.0,23.0,0.0,True,24.766376629743124
1,0,35.5,0,37.75,34.0,0.0,35.5,False,50.912108211068166
1,0,37.916500091552734,0,53.48173515981735,31.83300018310547,0.0,37.916500091552734,True,54.37771706045377
0,0,47.41699981689453,1,49.833333333333336,47.41699981689453,47.41699981689453,0.0,True,51.058577222507424
1,0,29.66699981689453,0,61.99680365296803,18.66699981689453,0.0,29.66699981689453,True,42.54674661902743
0,1,20.958499908447266,0,26.25,2.0,20.958499908447266,0.0,False,22.568091405523557
0,1,33.0,1,17.75,33.0,33.0,0.0,False,35.534366468761874
0,0,36.83300018310547,1,47.083333333333336,36.83300018310547,36.83300018310547,0.0,True,39.661737171225546
0,0,34.5,1,5.083333333333333,34.0,34.5,0.0,False,37.14956494461469
0,0,31.0,0,38.083333333333336,31.0,31.0,0.0,False,33.380768500958126
1,0,32.583499908447266,1,6.083333333333333,31.0,0.0,32.583499908447266,False,46.7294274150478
1,0,27.541500091552734,1,9.833333333333334,25.0,0.0,27.541500091552734,False,39.49847416778244
0,1,34.83300018310547,1,37.5,34.83300018310547,34.83300018310547,0.0,False,37.50813920342179
0,0,24.0,1,5.5,24.0,24.0,0.0,False,25.843175613645002
0,0,40.75,1,6.0,40.75,40.75,0.0,False,43.87955859400141
1,0,36.0,1,8.416666666666666,35.0,0.0,36.0,False,51.62918015770293
0,0,43.0,1,44.083333333333336,43.0,43.0,0.0,False,46.30235630778063
0,1,26.0,1,27.333333333333332,26.0,26.0,0.0,False,27.99677358144875
0,0,46.16699981689453,1,41.166666666666664,46.16699981689453,46.16699981689453,0.0,False,49.71257849263008
0,0,36.33300018310547,1,31.0,36.33300018310547,36.33300018310547,0.0,False,39.123337679274606
1,0,33.0,1,35.09155251141552,31.0,0.0,33.0,False,47.326748477894355
0,0,36.0,1,39.166666666666664,36.0,36.0,0.0,False,38.7647634204675
0,0,37.0,1,46.166666666666664,37.0,37.0,0.0,True,39.84156240436938
1,0,41.0,1,38.333333333333336,41.0,0.0,41.0,False,58.79989962405056
0,0,25.0,0,37.25,25.0,25.0,0.0,False,26.919974597546876
0,0,43.0,0,40.333333333333336,43.0,43.0,0.0,False,46.30235630778063
0,0,46.0,1,42.5,46.0,46.0,0.0,False,49.53275325948625
0,0,18.0,0,30.916666666666668,18.0,18.0,0.0,False,19.38238171023375
0,0,17.5,0,40.583333333333336,17.5,17.5,0.0,False,18.84398221828281
0,0,36.75,1,45.5,35.0,36.75,0.0,True,39.57236265839391
1,0,28.0,0,57.395890410958906,28.0,0.0,28.0,True,40.15602901154672
1,0,46.0,0,48.25,46.0,0.0,46.0,True,65.97061909039819
1,0,44.0,1,57.75730593607306,44.0,0.0,44.0,True,63.10233130385914
0,0,39.0,1,43.166666666666664,39.0,39.0,0.0,False,41.995160372173125
0,0,28.0,0,14.166666666666666,28.0,28.0,0.0,False,30.1503715492525
1,0,5.0,0,58.25,5.0,0.0,5.0,True,7.170719466347629
0,0,19.0,1,43.083333333333336,19.0,19.0,0.0,False,20.459180694135625
1,1,24.333499908447266,1,54.75547945205479,13.0,0.0,24.333499908447266,True,34.89774029557421
1,0,38.125,0,63.53926940639269,25.25,0.0,38.125,True,54.676735930900676
0,0,47.7495002746582,1,44.75,46.83300018310547,47.7495002746582,0.0,False,51.41661337757426
0,0,31.208499908447266,0,22.083333333333332,21.75,31.208499908447266,0.0,False,33.60528099051778
1,0,21.0,0,54.34155251141553,10.0,0.0,21.0,True,30.117021758660044
0,0,18.08300018310547,0,40.41940639269406,14.083000183105469,18.08300018310547,0.0,False,19.471756223065388
0,0,44.5,0,49.25,44.5,44.5,0.0,True,47.917554783633435
1,0,7.0,0,30.09178082191781,6.0,0.0,7.0,False,10.03900725288668
0,0,32.66699981689453,1,36.333333333333336,32.66699981689453,32.66699981689453,0.0,False,35.17579220995477
1,0,16.5,1,43.92214611872146,10.0,0.0,16.5,False,23.663374238947178
1,1,34.958499908447266,0,58.20091324200913,34.41699981689453,0.0,34.958499908447266,True,50.135519161562925
0,0,44.625,0,42.0,39.0,44.625,0.0,False,48.05215465662117
0,0,43.416500091552734,0,30.25,41.25,43.416500091552734,0.0,False,46.750843183159645
1,0,18.791500091552734,1,51.93721461187215,14.0,0.0,18.791500091552734,True,26.94971510167409
1,0,48.0,0,68.77465753424657,48.0,0.0,48.0,True,68.83890687693724
0,0,40.708499908447266,1,32.583333333333336,38.25,40.708499908447266,0.0,False,43.83487133758559
1,0,34.541500091552734,1,70.85091324200913,21.58300018310547,0.0,34.541500091552734,True,49.537481420669124
0,0,39.5004997253418,1,48.333333333333336,36.41699981689453,39.5004997253418,0.0,True,42.53409796786434
0,0,28.416500091552734,0,29.25,23.0,28.416500091552734,0.0,False,30.598858424631523
1,0,7.25,0,54.50981735159817,4.5,0.0,7.25,True,10.397543226204062
0,0,40.0,0,39.333333333333336,40.0,40.0,0.0,False,43.071959356075
0,0,25.0,1,29.416666666666668,25.0,25.0,0.0,False,26.919974597546876
0,0,35.0,1,41.916666666666664,35.0,35.0,0.0,False,37.68796443656562
1,0,44.0,1,49.833333333333336,44.0,0.0,44.0,True,63.10233130385914
0,0,44.08300018310547,1,47.833333333333336,44.08300018310547,44.08300018310547,0.0,True,47.46852980451414
1,1,40.66699981689453,1,57.71347031963471,40.66699981689453,0.0,40.66699981689453,True,58.32232944499222
0,0,38.16699981689453,1,43.0,38.16699981689453,38.16699981689453,0.0,False,41.09818662141508
1,0,0.0,1,27.065753424657533,0.0,0.0,0.0,False,0.0
0,0,37.75,1,38.166666666666664,37.75,37.75,0.0,False,40.64916164229578
1,0,18.0,1,45.49269406392694,18.0,0.0,18.0,True,25.814590078851467
0,0,49.41699981689453,1,21.833333333333332,47.91699981689453,49.41699981689453,0.0,False,53.21217519031117
0,0,50.416500091552734,1,46.833333333333336,39.0,50.416500091552734,0.0,True,54.28843607047277
1,0,12.291500091552734,1,45.108219178082194,5.0,0.0,12.291500091552734,True,17.62777979542217
1,0,16.25,0,53.33036529680365,11.0,0.0,16.25,True,23.304838265629794
0,1,29.25,1,38.416666666666664,29.25,29.25,0.0,False,31.496370279129845
0,0,32.58300018310547,0,15.25,31.08300018310547,32.58300018310547,0.0,False,35.08534148964257
0,0,37.25,1,43.5,37.25,37.25,0.0,False,40.11076215034485
1,0,6.0,1,30.25707762557078,6.0,0.0,6.0,False,8.604863359617156
1,0,31.375,0,27.833333333333332,17.0,0.0,31.375,False,44.99626465133137
1,0,19.75,0,37.723287671232875,19.75,0.0,19.75,False,28.324341892073136
1,0,27.333499908447266,1,60.50821917808219,12.0,0.0,27.333499908447266,True,39.20017197538279
1,0,15.0,0,31.12945205479452,15.0,0.0,15.0,False,21.51215839904289
1,0,4.916500091552734,1,30.422146118721464,1.0,0.0,4.916500091552734,False,7.050968582559419
0,0,45.791500091552734,1,44.666666666666664,37.58300018310547,45.791500091552734,0.0,False,49.3082407699266
1,0,14.541500091552734,1,47.14680365296804,2.0,0.0,14.541500091552734,True,20.854603555278604
0,0,48.083499908447266,0,40.666666666666664,47.66699981689453,48.083499908447266,0.0,False,51.77626384386191
0,0,45.91699981689453,1,48.25,45.91699981689453,45.91699981689453,0.0,True,49.44337874665461
0,0,46.0,0,21.25,46.0,46.0,0.0,False,49.53275325948625
0,1,33.583499908447266,1,39.916666666666664,33.0,33.583499908447266,0.0,False,36.16267857728473
0,0,37.91699981689453,1,9.166666666666666,37.91699981689453,37.91699981689453,0.0,False,40.82898687543961
1,0,10.666500091552734,1,32.38789954337899,2.3329999446868896,0.0,10.666500091552734,False,15.297295968859192
1,0,40.625,1,40.333333333333336,26.25,0.0,40.625,False,58.26209566407449
1,1,33.083499908447266,1,39.5,31.16699981689453,0.0,33.083499908447266,False,47.44649936168256
0,1,30.250499725341797,1,35.75,30.16699981689453,30.250499725341797,0.0,False,32.573707366772
1,1,15.124500274658203,0,40.0203196347032,5.583000183105469,0.0,15.124500274658203,False,21.690709707654328
0,0,42.708499908447266,1,40.25,42.0,42.708499908447266,0.0,False,45.98846930538934
1,0,14.0,1,33.140182648401826,14.0,0.0,14.0,False,20.07801450577336
0,1,36.08300018310547,1,41.166666666666664,36.08300018310547,36.08300018310547,0.0,False,38.854137933299135
1,1,41.41699981689453,1,52.58881278538813,41.41699981689453,0.0,41.41699981689453,True,59.39793736494436
1,0,19.416500091552734,0,23.005479452054793,7.0,0.0,19.416500091552734,False,27.846055034967545
0,0,45.25,0,46.916666666666664,45.25,45.25,0.0,True,48.725154021559845
1,1,37.70800018310547,0,27.441324200913243,37.58300018310547,0.0,37.70800018310547,False,54.07869819000687
0,0,40.91699981689453,1,48.083333333333336,40.91699981689453,40.91699981689453,0.0,True,44.05938382714524
1,0,11.833499908447266,1,38.465981735159815,3.0,0.0,11.833499908447266,False,16.970941629705138
1,0,3.0,1,16.92214611872146,3.0,0.0,3.0,False,4.302431679808578
1,0,27.08300018310547,0,54.848173515981735,27.08300018310547,0.0,27.08300018310547,True,38.84091932401816
1,0,10.916500091552734,0,39.239497716894974,8.0,0.0,10.916500091552734,False,15.655831942176574
0,0,35.5,1,41.666666666666664,35.5,35.5,0.0,False,38.22636392851656
0,1,33.3754997253418,1,18.916666666666668,31.66699981689453,33.3754997253418,0.0,False,35.938704191465355
1,0,15.791999816894531,0,51.50890410958904,10.666999816894531,0.0,15.791999816894531,True,22.648000099912764
0,0,45.08300018310547,1,45.416666666666664,45.08300018310547,45.08300018310547,0.0,True,48.545328788416015
1,0,23.041500091552734,1,27.424885844748857,11.0,0.0,23.041500091552734,False,33.044826648069574
1,0,26.66699981689453,1,45.907762557077625,26.66699981689453,0.0,26.66699981689453,True,38.24431493921885
1,0,7.0,0,33.80867579908676,7.0,0.0,7.0,False,10.03900725288668
1,0,23.0,0,60.81232876712329,6.0,0.0,23.0,True,32.985309545199094
1,0,23.0,1,53.451369863013696,13.0,0.0,23.0,True,32.985309545199094
0,0,47.541500091552734,1,49.166666666666664,45.0,47.541500091552734,0.0,True,51.19263899175488
1,0,17.833499908447266,1,50.19703196347032,8.0,0.0,17.833499908447266,True,25.575804989322293
0,0,32.66699981689453,1,42.333333333333336,30.66699981689453,32.66699981689453,0.0,False,35.17579220995477
1,0,30.33300018310547,1,44.56073059360731,28.83300018310547,0.0,30.33300018310547,False,43.50188697714412
1,0,5.5,1,20.592009132420092,5.0,0.0,5.5,False,7.887791412982392
0,0,47.0,1,46.416666666666664,47.0,47.0,0.0,True,50.60955224338812
0,0,41.1245002746582,0,46.5,35.33300018310547,41.1245002746582,0.0,True,44.28282010922433
0,0,41.08300018310547,0,22.5,41.08300018310547,41.08300018310547,0.0,False,44.23813285280851
0,0,41.5,0,45.5,41.5,41.5,0.0,True,44.68715783192781
1,0,18.166500091552734,1,56.88059360730594,4.083000183105469,0.0,18.166500091552734,True,26.053375168380636
1,0,32.0,0,26.58881278538813,30.0,0.0,32.0,False,45.89260458462483
0,1,33.91699981689453,1,38.916666666666664,33.91699981689453,33.91699981689453,0.0,False,36.521790939832115
1,0,12.208499908447266,1,27.441324200913243,8.0,0.0,12.208499908447266,False,17.50874558968121
0,0,46.0,1,48.333333333333336,46.0,46.0,0.0,True,49.53275325948625
1,0,9.0,1,22.221232876712328,9.0,0.0,9.0,False,12.907295039425733
1,0,34.66699981689453,0,24.666666666666668,34.66699981689453,0.0,34.66699981689453,False,49.717466085375065
1,0,38.41699981689453,0,47.25547945205479,38.41699981689453,0.0,38.41699981689453,True,55.095505685135784
0,0,41.33300018310547,1,10.166666666666666,41.33300018310547,41.33300018310547,0.0,False,44.50733259878398
1,0,20.125,0,35.25,2.25,0.0,20.125,False,28.862145852049206
1,0,24.95800018310547,1,52.79223744292238,15.833000183105469,0.0,24.95800018310547,True,35.793363550820416
1,0,23.166500091552734,1,6.666666666666667,14.0,0.0,23.166500091552734,False,33.22409463472827
1,1,26.83300018310547,0,34.083333333333336,25.83300018310547,0.0,26.83300018310547,False,38.48238335070078
1,0,5.0,1,28.887899543378992,5.0,0.0,5.0,False,7.170719466347629
1,0,14.625,1,45.213013698630135,7.0,0.0,14.625,True,20.974354439066815
1,0,22.875,0,58.857990867579915,7.0,0.0,22.875,True,32.80604155854041
0,0,36.0,1,46.666666666666664,36.0,36.0,0.0,True,38.7647634204675
0,0,41.33300018310547,0,45.0,41.33300018310547,41.33300018310547,0.0,True,44.50733259878398
1,0,34.375,0,56.42146118721461,29.75,0.0,34.375,True,49.29869633113995
0,0,59.16699981689453,0,0.0,59.16699981689453,59.16699981689453,0.0,False,63.710965283354454
0,0,42.791500091552734,1,43.333333333333336,38.08300018310547,42.791500091552734,0.0,False,46.07784381822098
1,0,19.45800018310547,1,48.56118721461187,6.583000183105469,0.0,19.45800018310547,True,27.905572137838025
0,0,40.5,0,44.666666666666664,40.5,40.5,0.0,False,43.61035884802594
1,0,13.833499908447266,1,54.1365296803653,2.6670000553131104,0.0,13.833499908447266,True,19.83922941624419
0,0,34.583499908447266,1,47.5,34.16699981689453,34.583499908447266,0.0,True,37.239477561186604
1,0,13.416500091552734,1,40.99840182648401,0.0,0.0,13.416500091552734,False,19.24119167535039
1,0,32.416500091552734,1,31.83881278538813,30.0,0.0,32.416500091552734,False,46.48992564747138
1,0,41.58300018310547,0,54.034018264840185,41.58300018310547,0.0,41.58300018310547,True,59.63600577642628
1,0,19.75,0,44.92488584474886,7.25,0.0,19.75,False,28.324341892073136
0,1,37.708499908447266,0,44.333333333333336,37.25,37.708499908447266,0.0,False,40.60447438587996
0,0,44.5,0,43.583333333333336,44.5,44.5,0.0,False,47.917554783633435
1,0,26.08300018310547,0,52.00821917808219,15.083000183105469,0.0,26.08300018310547,True,37.40677543074863
1,0,24.625,0,41.00821917808219,22.25,0.0,24.625,False,35.315793371762076
1,0,28.708499908447266,0,41.93744292237443,4.0,0.0,28.708499908447266,False,41.17211982862839
1,0,12.541500091552734,1,46.75456621004566,4.0,0.0,12.541500091552734,True,17.986315768739555
0,1,33.0,1,13.416666666666666,33.0,33.0,0.0,False,35.534366468761874
1,0,15.500499725341797,1,65.32625570776256,6.666999816894531,0.0,15.500499725341797,True,22.2299470237249
1,0,15.916500091552734,0,26.526712328767125,8.0,0.0,15.916500091552734,False,22.826551408524203
0,0,34.58300018310547,0,37.166666666666664,34.58300018310547,34.58300018310547,0.0,False,37.23893945744633
1,0,48.0,0,57.60913242009132,46.0,0.0,48.0,True,68.83890687693724
1,0,42.75,1,49.81986301369863,42.75,0.0,42.75,True,61.30965143727223
0,0,39.7495002746582,1,34.416666666666664,37.08300018310547,39.7495002746582,0.0,False,42.80222150635925
1,0,16.333499908447266,1,15.68675799086758,9.0,0.0,16.333499908447266,False,23.424589149418004
1,0,21.0,1,52.586529680365295,8.0,0.0,21.0,True,30.117021758660044
0,0,27.25,1,20.416666666666668,25.0,27.25,0.0,False,29.342772311326094
0,0,37.0,1,42.833333333333336,37.0,37.0,0.0,False,39.84156240436938
1,0,4.5,1,28.33881278538813,0.0,0.0,4.5,False,6.453647519712867
0,1,37.41699981689453,1,32.0,37.41699981689453,37.41699981689453,0.0,False,40.29058738348868
0,0,52.5,1,17.083333333333332,50.0,52.5,0.0,False,56.53194665484844
1,0,39.833499908447266,0,49.67488584474886,32.66699981689453,0.0,39.833499908447266,True,57.126970641251866
0,0,43.333499908447266,1,31.0,36.16699981689453,43.333499908447266,0.0,False,46.661468670328006
1,0,16.458499908447266,1,39.78675799086758,5.5,0.0,16.458499908447266,False,23.603857136076698
1,0,28.75,0,49.20799086757991,28.25,0.0,28.75,True,41.23163693149887
1,0,42.91699981689453,0,43.583333333333336,42.91699981689453,0.0,42.91699981689453,False,61.54915320484865
1,0,14.333499908447266,0,49.34269406392694,1.0,0.0,14.333499908447266,True,20.556301362878955
1,0,40.291500091552734,0,44.12077625570777,32.0,0.0,40.291500091552734,False,57.78380880696889
1,0,4.0,0,18.821689497716896,4.0,0.0,4.0,False,5.736575573078103
0,1,36.58300018310547,1,36.75,36.58300018310547,36.58300018310547,0.0,False,39.392537425250076
0,0,46.0,1,46.75,45.0,46.0,0.0,True,49.53275325948625
1,0,34.0,1,38.922146118721464,23.5,0.0,34.0,False,48.76089237116388
0,0,44.791500091552734,0,48.333333333333336,44.58300018310547,44.791500091552734,0.0,True,48.231441786024725
1,0,36.791500091552734,0,10.666666666666666,35.0,0.0,36.791500091552734,False,52.764305180525554
0,0,42.0,1,40.0,42.0,42.0,0.0,False,45.22555732387875
1,0,7.0,1,34.42260273972603,7.0,0.0,7.0,False,10.03900725288668
1,0,11.416500091552734,1,32.584931506849315,3.0,0.0,11.416500091552734,False,16.372903888811337
0,0,46.25,1,18.666666666666668,46.25,46.25,0.0,False,49.80195300546172
1,0,45.0,0,24.75,45.0,0.0,45.0,False,64.53647519712867
0,0,45.625,1,47.666666666666664,45.0,45.625,0.0,True,49.12895364052305
0,0,43.916500091552734,1,18.5,35.0,43.916500091552734,0.0,False,47.289242675110586
0,0,44.5,0,47.5,44.0,44.5,0.0,True,47.917554783633435
0,1,31.83300018310547,0,37.00547945205479,30.83300018310547,31.83300018310547,0.0,False,34.27774225171617
1,0,26.083499908447266,0,51.25547945205479,22.5,0.0,26.083499908447266,True,37.407492108795886
0,0,37.0,0,44.666666666666664,37.0,37.0,0.0,False,39.84156240436938
